ACLineSegment s1 l1 1 2 B _3376A81D-8FD4-4F16-8FEA-2A696A4A5675 _BAA795A8-15F7-429F-90F2-38B4004EA8F9 _C45F652D-238D-4B72-9A42-45C64F2C53DD
ACLineSegment s1 l112 112 113 A _43442383-1EB2-4957-9EAA-AA2FA18AA421 _F8AC8039-DFBE-4A1C-AF91-097B075755A4 _C404FB75-EA4B-4AE4-8989-4C6796903C09
ACLineSegment s1 l113 113 114 A _0F05D3F1-2EF3-4A62-85C7-2D9B2F1E89B6 _255F5566-B9C3-4757-A7BE-3CC5AF0CF4C2 _E55E8FBA-EA48-4F36-916E-8C357F9E5A58
ACLineSegment s1 l114 135 35 A _F3BD1B3E-CC85-4B8A-9929-BA6862F3ABCD _088DF86F-2111-46C3-8B01-2FD5D27B3879 _F73EEB09-5FCD-4447-93C6-A1B12BDFA3DF
ACLineSegment s1 l114 135 35 B _F3BD1B3E-CC85-4B8A-9929-BA6862F3ABCD _088DF86F-2111-46C3-8B01-2FD5D27B3879 _F73EEB09-5FCD-4447-93C6-A1B12BDFA3DF
ACLineSegment s1 l114 135 35 C _F3BD1B3E-CC85-4B8A-9929-BA6862F3ABCD _088DF86F-2111-46C3-8B01-2FD5D27B3879 _F73EEB09-5FCD-4447-93C6-A1B12BDFA3DF
ACLineSegment s1 l115 149 1 A _C0883503-80C8-496F-A03D-0925E69D47EA _13869E54-9B43-4FC7-88A0-5B101376D9BF _A6970336-8721-43BA-BBB0-413CB0367C90
ACLineSegment s1 l115 149 1 B _C0883503-80C8-496F-A03D-0925E69D47EA _13869E54-9B43-4FC7-88A0-5B101376D9BF _A6970336-8721-43BA-BBB0-413CB0367C90
ACLineSegment s1 l115 149 1 C _C0883503-80C8-496F-A03D-0925E69D47EA _13869E54-9B43-4FC7-88A0-5B101376D9BF _A6970336-8721-43BA-BBB0-413CB0367C90
ACLineSegment s1 l116 152 52 A _1988CCDC-6C2C-4DD5-B66A-004F3EAD620F _06348476-C728-4E59-A1C0-10AC24B63632 _E366E664-FA7E-4AAE-BDB1-9C0A52B9C38A
ACLineSegment s1 l116 152 52 B _1988CCDC-6C2C-4DD5-B66A-004F3EAD620F _06348476-C728-4E59-A1C0-10AC24B63632 _E366E664-FA7E-4AAE-BDB1-9C0A52B9C38A
ACLineSegment s1 l116 152 52 C _1988CCDC-6C2C-4DD5-B66A-004F3EAD620F _06348476-C728-4E59-A1C0-10AC24B63632 _E366E664-FA7E-4AAE-BDB1-9C0A52B9C38A
ACLineSegment s1 l117 160r 67 A _D1FE8796-93FB-4058-BB71-7142260D2715 _96AE3F3B-E26B-4760-A91C-2C73319FC1C8 _959D1AA8-DD53-4BAF-88B7-3E363239F766
ACLineSegment s1 l117 160r 67 B _D1FE8796-93FB-4058-BB71-7142260D2715 _96AE3F3B-E26B-4760-A91C-2C73319FC1C8 _959D1AA8-DD53-4BAF-88B7-3E363239F766
ACLineSegment s1 l117 160r 67 C _D1FE8796-93FB-4058-BB71-7142260D2715 _96AE3F3B-E26B-4760-A91C-2C73319FC1C8 _959D1AA8-DD53-4BAF-88B7-3E363239F766
ACLineSegment s1 l118 197 101 A _30B2BCCB-D7D3-469C-BEDB-00C2B8366001 _EE948B6B-511D-483C-A063-28F028226ACF _A43F8EB1-8047-40DF-82E9-1EEA4E7297D0
ACLineSegment s1 l118 197 101 B _30B2BCCB-D7D3-469C-BEDB-00C2B8366001 _EE948B6B-511D-483C-A063-28F028226ACF _A43F8EB1-8047-40DF-82E9-1EEA4E7297D0
ACLineSegment s1 l118 197 101 C _30B2BCCB-D7D3-469C-BEDB-00C2B8366001 _EE948B6B-511D-483C-A063-28F028226ACF _A43F8EB1-8047-40DF-82E9-1EEA4E7297D0
ACLineSegment s1 l12 13 34 C _1E740FF9-3F48-4E67-B59E-DB6192B3C460 _BA58EA70-E64E-4AF2-907E-99D4E22A627C _A54811E1-80F4-49F2-9CF0-5E00326D77A0
ACLineSegment s1 l13 13 18 A _B3B18410-4E74-48A5-9347-4BD03C349453 _A7E0FE7B-F894-4413-9D50-1F588A4E3826 _9BFAD7AC-F822-45CD-9F4B-D5F0C795EB5F
ACLineSegment s1 l13 13 18 B _B3B18410-4E74-48A5-9347-4BD03C349453 _A7E0FE7B-F894-4413-9D50-1F588A4E3826 _9BFAD7AC-F822-45CD-9F4B-D5F0C795EB5F
ACLineSegment s1 l13 13 18 C _B3B18410-4E74-48A5-9347-4BD03C349453 _A7E0FE7B-F894-4413-9D50-1F588A4E3826 _9BFAD7AC-F822-45CD-9F4B-D5F0C795EB5F
ACLineSegment s1 l14 14 11 A _4905A24B-895F-4893-A1B7-AA2458142A1D _ECB2C237-1987-45A1-B640-FE2229A67733 _FB56DC43-4FA3-47EF-9522-3E12DA5913AD
ACLineSegment s1 l15 14 10 A _B0576C9C-91ED-4240-AF47-8B731D993038 _1C73D048-C965-4A85-8976-AE75AAD9B3E1 _0356D036-00BB-4C96-8E26-63BE03B1C232
ACLineSegment s1 l16 15 16 C _F4083B90-2B52-416F-9C81-D82E6D696DED _2C0B2A84-BAE1-4216-A5E0-974569D90C8E _616C7EF3-0CB6-4F4E-8477-DC8EF5C9ECCC
ACLineSegment s1 l17 15 17 C _789AAD6E-F93B-4458-A1C6-A76FD86CFF38 _2E1610FA-5FC3-4A47-B2D7-DBE4A5A754FD _31F87066-46FA-4129-A710-8A023E802928
ACLineSegment s1 l18 18 19 A _F2CD7220-EAA7-4E7A-A5BB-02F2E6567EDF _E748CC76-9774-4394-BAF8-798F1C92790E _DC3D289B-BF1D-4B55-BA74-28315A3873E8
ACLineSegment s1 l19 18 21 A _53BF8E67-83C6-4A36-950F-5A93715DE735 _BD963B9F-CF38-4445-948F-1C52C4AC1324 _5721509D-02DC-4541-868C-CC399D583F70
ACLineSegment s1 l19 18 21 B _53BF8E67-83C6-4A36-950F-5A93715DE735 _BD963B9F-CF38-4445-948F-1C52C4AC1324 _5721509D-02DC-4541-868C-CC399D583F70
ACLineSegment s1 l19 18 21 C _53BF8E67-83C6-4A36-950F-5A93715DE735 _BD963B9F-CF38-4445-948F-1C52C4AC1324 _5721509D-02DC-4541-868C-CC399D583F70
ACLineSegment s1 l2 1 3 C _BAE454B4-3BDA-45B3-AF27-A0A32660C3FE _9298B043-1648-4120-B2BE-B3557620A331 _9FDC22B7-0E41-42E9-8378-79FF75F1C865
ACLineSegment s1 l20 19 20 A _717210FF-B2F9-4508-AF9A-7DAC6E2D7ED4 _4F387B82-4458-437D-A057-16E99D25E217 _F8CB31A7-030D-4AED-B879-FDC6DECBBC90
ACLineSegment s1 l21 21 22 B _72B10AE7-02C4-46D0-BA96-C44008DC1369 _4BF75D97-3610-4B8F-8317-EABEC813A1FB _B4A0B31C-FEBB-4106-A5A4-B55F65CE7826
ACLineSegment s1 l22 21 23 A _CED526A9-2105-4FB1-B980-F0AEDA9CC171 _23E20C7D-2DCB-465C-A10E-97C45D61214C _3AC3C47E-0DC9-439C-A0A8-AAF01DAEC3CD
ACLineSegment s1 l22 21 23 B _CED526A9-2105-4FB1-B980-F0AEDA9CC171 _23E20C7D-2DCB-465C-A10E-97C45D61214C _3AC3C47E-0DC9-439C-A0A8-AAF01DAEC3CD
ACLineSegment s1 l22 21 23 C _CED526A9-2105-4FB1-B980-F0AEDA9CC171 _23E20C7D-2DCB-465C-A10E-97C45D61214C _3AC3C47E-0DC9-439C-A0A8-AAF01DAEC3CD
ACLineSegment s1 l23 23 24 C _A7B498EA-69C4-4C98-9782-D6A89FF6DF7A _DCE78EC5-18C6-4977-AA2C-901E1FC620A8 _78A0062E-0C0E-4941-B28A-1DFD9DB2852C
ACLineSegment s1 l24 23 25 A _1F66D7C5-D712-4A26-B99B-35C3FAEC17B1 _FD60318C-7240-4A81-90CD-7633EF330994 _AC15F364-6C29-4805-9763-C0D0FA5D4791
ACLineSegment s1 l24 23 25 B _1F66D7C5-D712-4A26-B99B-35C3FAEC17B1 _FD60318C-7240-4A81-90CD-7633EF330994 _AC15F364-6C29-4805-9763-C0D0FA5D4791
ACLineSegment s1 l24 23 25 C _1F66D7C5-D712-4A26-B99B-35C3FAEC17B1 _FD60318C-7240-4A81-90CD-7633EF330994 _AC15F364-6C29-4805-9763-C0D0FA5D4791
ACLineSegment s1 l25 25r 26 A _2AD19BFC-87DB-4321-AB7A-31DA04386D56 _8CBE7B53-B3D1-4AC2-89A4-BC19D9C460AC _C122386B-EBF5-4D4C-9187-B5E497DA96AD
ACLineSegment s1 l25 25r 26 C _2AD19BFC-87DB-4321-AB7A-31DA04386D56 _8CBE7B53-B3D1-4AC2-89A4-BC19D9C460AC _C122386B-EBF5-4D4C-9187-B5E497DA96AD
ACLineSegment s1 l26 25 28 A _79514591-E963-498D-AF92-734D37741D78 _1604D70C-C5EE-4239-A053-16FEB491EE7E _18A075CA-EA93-4B20-B9BA-BC54D0C82EB8
ACLineSegment s1 l26 25 28 B _79514591-E963-498D-AF92-734D37741D78 _1604D70C-C5EE-4239-A053-16FEB491EE7E _18A075CA-EA93-4B20-B9BA-BC54D0C82EB8
ACLineSegment s1 l26 25 28 C _79514591-E963-498D-AF92-734D37741D78 _1604D70C-C5EE-4239-A053-16FEB491EE7E _18A075CA-EA93-4B20-B9BA-BC54D0C82EB8
ACLineSegment s1 l27 26 27 A _2AF488F2-652D-4E0E-949A-37C95C842025 _4F93D5E0-CE3B-4C45-BDB1-936C0969B6D6 _54F65E70-D822-4F3E-B180-BA279FA03572
ACLineSegment s1 l27 26 27 C _2AF488F2-652D-4E0E-949A-37C95C842025 _4F93D5E0-CE3B-4C45-BDB1-936C0969B6D6 _54F65E70-D822-4F3E-B180-BA279FA03572
ACLineSegment s1 l28 26 31 C _D2A93B11-D61E-4F73-8954-FC1E88429CB2 _5EB3E675-ED2C-469D-AD65-CE37FC4B1432 _05B3EE5A-0B3C-48ED-8724-D429B1331802
ACLineSegment s1 l29 27 33 A _76E86176-FB15-42E3-8BD1-173FFDEDE16E _1983EB84-8D24-42F0-8F44-3CB6693B5D54 _D853B9E6-9D98-4754-9326-77FA36379C11
ACLineSegment s1 l3 1 7 A _BCFABCF4-8F50-440E-B7B7-5E3BA1A3DCA9 _889245A2-202D-43E1-A5ED-5D88AC21A9E3 _0A7AAD20-AF0F-4CAE-95BA-E916674DA040
ACLineSegment s1 l3 1 7 B _BCFABCF4-8F50-440E-B7B7-5E3BA1A3DCA9 _889245A2-202D-43E1-A5ED-5D88AC21A9E3 _0A7AAD20-AF0F-4CAE-95BA-E916674DA040
ACLineSegment s1 l3 1 7 C _BCFABCF4-8F50-440E-B7B7-5E3BA1A3DCA9 _889245A2-202D-43E1-A5ED-5D88AC21A9E3 _0A7AAD20-AF0F-4CAE-95BA-E916674DA040
ACLineSegment s1 l30 28 29 A _A94C7491-4B5D-4A9B-A499-732AEC9887A3 _E0EAA4B5-A964-4C88-8F95-60C2DACA8DEC _5E0D77EF-D3A2-422C-82F1-5ADCA7E41A59
ACLineSegment s1 l30 28 29 B _A94C7491-4B5D-4A9B-A499-732AEC9887A3 _E0EAA4B5-A964-4C88-8F95-60C2DACA8DEC _5E0D77EF-D3A2-422C-82F1-5ADCA7E41A59
ACLineSegment s1 l30 28 29 C _A94C7491-4B5D-4A9B-A499-732AEC9887A3 _E0EAA4B5-A964-4C88-8F95-60C2DACA8DEC _5E0D77EF-D3A2-422C-82F1-5ADCA7E41A59
ACLineSegment s1 l31 29 30 A _BAB26957-E9BE-442A-B37B-7F199489FB00 _6A134847-6092-4C3E-AD26-D4CF13132818 _03B1EAD2-D111-4E45-A98C-D49802C6DDB4
ACLineSegment s1 l31 29 30 B _BAB26957-E9BE-442A-B37B-7F199489FB00 _6A134847-6092-4C3E-AD26-D4CF13132818 _03B1EAD2-D111-4E45-A98C-D49802C6DDB4
ACLineSegment s1 l31 29 30 C _BAB26957-E9BE-442A-B37B-7F199489FB00 _6A134847-6092-4C3E-AD26-D4CF13132818 _03B1EAD2-D111-4E45-A98C-D49802C6DDB4
ACLineSegment s1 l32 30 250 A _5081239C-E81A-439F-B436-B6985F5DE297 _F30F7339-5AD6-45B5-9E20-A24B349BB4D5 _7799E054-F86F-498F-833D-F4D6B94156B4
ACLineSegment s1 l32 30 250 B _5081239C-E81A-439F-B436-B6985F5DE297 _F30F7339-5AD6-45B5-9E20-A24B349BB4D5 _7799E054-F86F-498F-833D-F4D6B94156B4
ACLineSegment s1 l32 30 250 C _5081239C-E81A-439F-B436-B6985F5DE297 _F30F7339-5AD6-45B5-9E20-A24B349BB4D5 _7799E054-F86F-498F-833D-F4D6B94156B4
ACLineSegment s1 l33 31 32 C _FF193601-752C-425D-8536-1179050CD577 _C52F2C51-B3E4-4001-8FAF-D57B63438F3A _D77BC10B-B82D-4F08-9DC7-DD027B4C768A
ACLineSegment s1 l34 34 15 C _7F98337C-5208-4BAD-85FE-7C700D51DDDC _EB72697E-1AA7-459D-A81C-F0FD6D3137B2 _F0AEB3F7-C7C1-4231-9E06-EFA7143284BD
ACLineSegment s1 l35 35 36 A _30A3D4C0-CD8F-43F6-9668-06BFC98B5F24 _60272CBE-ADF2-4754-8403-EE1A8F129BCF _0AAC95F9-D48F-4D2B-9A89-9167B7D412BA
ACLineSegment s1 l35 35 36 B _30A3D4C0-CD8F-43F6-9668-06BFC98B5F24 _60272CBE-ADF2-4754-8403-EE1A8F129BCF _0AAC95F9-D48F-4D2B-9A89-9167B7D412BA
ACLineSegment s1 l36 35 40 A _9D0471FC-885C-4FBB-8FDA-5DE3E2D624BF _EC8BAD91-8134-4BB4-AB0E-E89EB9289D6B _4A57388E-4AF1-4369-9A03-B76792AA8556
ACLineSegment s1 l36 35 40 B _9D0471FC-885C-4FBB-8FDA-5DE3E2D624BF _EC8BAD91-8134-4BB4-AB0E-E89EB9289D6B _4A57388E-4AF1-4369-9A03-B76792AA8556
ACLineSegment s1 l36 35 40 C _9D0471FC-885C-4FBB-8FDA-5DE3E2D624BF _EC8BAD91-8134-4BB4-AB0E-E89EB9289D6B _4A57388E-4AF1-4369-9A03-B76792AA8556
ACLineSegment s1 l37 36 37 A _6DC267B0-F4D5-48D8-AB84-7D421B8D519A _30092E4D-BCED-4DAB-8168-3ED71FD165EC _62E15CFA-D7F4-484C-867F-FADAC66BAB82
ACLineSegment s1 l38 36 38 B _65ED9121-60CC-4C95-A98F-46A54BBA314A _9021B090-22A1-4F17-9EF5-77CF799ECFDB _F791E87A-2FD4-4902-8EEF-7F9DF7E1094B
ACLineSegment s1 l39 38 39 B _BE32052F-3665-4737-99BE-1C93323FCAEF _8C996501-C6D1-4E50-A165-E0563410EAC8 _5024F8DC-373A-4EA6-A33A-7C193945AAFE
ACLineSegment s1 l4 3 4 C _CD833335-8E39-47A9-BA4B-E1A7C1520D9E _7DD616EA-A9C9-423C-8B97-ECAFD0FD70F6 _5CCA760C-59C6-44A1-AA3B-AD55B8D13F06
ACLineSegment s1 l40 40 41 C _C58B1A69-8C63-42D3-8C4E-72FB915D6611 _3001585D-55B0-4164-9C6E-790D45114EB0 _21D55C41-2A8F-4394-B061-DB394EE5B9B0
ACLineSegment s1 l41 40 42 A _AC43EC41-1583-44DF-831B-6D25B96A911F _908AEBDA-574C-42F0-BE65-963F0102CC17 _19D90974-2D38-4DB3-9BFF-41505488E91F
ACLineSegment s1 l41 40 42 B _AC43EC41-1583-44DF-831B-6D25B96A911F _908AEBDA-574C-42F0-BE65-963F0102CC17 _19D90974-2D38-4DB3-9BFF-41505488E91F
ACLineSegment s1 l41 40 42 C _AC43EC41-1583-44DF-831B-6D25B96A911F _908AEBDA-574C-42F0-BE65-963F0102CC17 _19D90974-2D38-4DB3-9BFF-41505488E91F
ACLineSegment s1 l42 42 43 B _870E9F98-E5E8-46CA-983D-83394B2720A6 _FCBBBB7C-60B3-4B3D-BA1B-CC0A3D630DF9 _478BEEF5-D1B5-4CF1-B47A-FFE1300AF8E5
ACLineSegment s1 l43 42 44 A _BEA369C8-BD32-424B-8F7A-B3A613FC1BE3 _BE14B297-4469-437F-8CEA-1FDD4763C0ED _AE3A9A5D-15D8-4692-9C8F-FD1B7F35DBF8
ACLineSegment s1 l43 42 44 B _BEA369C8-BD32-424B-8F7A-B3A613FC1BE3 _BE14B297-4469-437F-8CEA-1FDD4763C0ED _AE3A9A5D-15D8-4692-9C8F-FD1B7F35DBF8
ACLineSegment s1 l43 42 44 C _BEA369C8-BD32-424B-8F7A-B3A613FC1BE3 _BE14B297-4469-437F-8CEA-1FDD4763C0ED _AE3A9A5D-15D8-4692-9C8F-FD1B7F35DBF8
ACLineSegment s1 l44 44 45 A _506A91C5-FA7C-45F6-96A5-D67475209075 _49C0FC72-50FF-4980-BC3A-ECEC8FAEB56E _B1F61B3B-D258-434C-89F2-ECDD412FBE16
ACLineSegment s1 l45 44 47 A _36EE90FD-9CFE-4404-B7A8-C9ADBA43E740 _0541FC5B-D913-483F-AB56-40F3BF00CD9D _824D62FF-7BD9-4DEF-A538-5520501CE213
ACLineSegment s1 l45 44 47 B _36EE90FD-9CFE-4404-B7A8-C9ADBA43E740 _0541FC5B-D913-483F-AB56-40F3BF00CD9D _824D62FF-7BD9-4DEF-A538-5520501CE213
ACLineSegment s1 l45 44 47 C _36EE90FD-9CFE-4404-B7A8-C9ADBA43E740 _0541FC5B-D913-483F-AB56-40F3BF00CD9D _824D62FF-7BD9-4DEF-A538-5520501CE213
ACLineSegment s1 l46 45 46 A _C367E6EA-57C1-4AB6-8233-6755D64E6607 _E647D195-F102-4E71-8D75-0AA006611DF7 _0730AC24-1503-41D9-804A-70F1AE639864
ACLineSegment s1 l47 47 48 A _98D7BB4A-3158-4686-AAB0-D8EF8621D541 _9D1B2266-6CE9-443E-AD39-6F3920AD194F _E67A92C9-FCCC-47A0-988C-F0741A5382C4
ACLineSegment s1 l47 47 48 B _98D7BB4A-3158-4686-AAB0-D8EF8621D541 _9D1B2266-6CE9-443E-AD39-6F3920AD194F _E67A92C9-FCCC-47A0-988C-F0741A5382C4
ACLineSegment s1 l47 47 48 C _98D7BB4A-3158-4686-AAB0-D8EF8621D541 _9D1B2266-6CE9-443E-AD39-6F3920AD194F _E67A92C9-FCCC-47A0-988C-F0741A5382C4
ACLineSegment s1 l48 47 49 A _690A6128-2832-4BF8-9B1B-E5A7EC950164 _FA77BA37-D690-4CEE-9D65-E3F1C1C4903A _97EDAD9F-FA9F-438F-8989-91D4A6D49CA5
ACLineSegment s1 l48 47 49 B _690A6128-2832-4BF8-9B1B-E5A7EC950164 _FA77BA37-D690-4CEE-9D65-E3F1C1C4903A _97EDAD9F-FA9F-438F-8989-91D4A6D49CA5
ACLineSegment s1 l48 47 49 C _690A6128-2832-4BF8-9B1B-E5A7EC950164 _FA77BA37-D690-4CEE-9D65-E3F1C1C4903A _97EDAD9F-FA9F-438F-8989-91D4A6D49CA5
ACLineSegment s1 l49 49 50 A _0DD41B79-9E03-4F6A-A635-8308F99CD8AE _DF08726A-1E50-45C2-940D-BA6FC3523B98 _481AAD76-E719-4F53-A842-BD4401E8E35F
ACLineSegment s1 l49 49 50 B _0DD41B79-9E03-4F6A-A635-8308F99CD8AE _DF08726A-1E50-45C2-940D-BA6FC3523B98 _481AAD76-E719-4F53-A842-BD4401E8E35F
ACLineSegment s1 l49 49 50 C _0DD41B79-9E03-4F6A-A635-8308F99CD8AE _DF08726A-1E50-45C2-940D-BA6FC3523B98 _481AAD76-E719-4F53-A842-BD4401E8E35F
ACLineSegment s1 l5 3 5 C _FAE2CF82-4DBD-4B16-B56D-C81C21148F4F _EC71CC6D-EE9B-499F-BD7E-9F8FD0A6A4E9 _61CF8A8F-BB7E-4EC8-94D5-F22D2720417D
ACLineSegment s1 l50 50 51 A _75040132-AD98-49F0-BAEE-7BF3E0DE2050 _BB20D707-8025-48E0-86AE-5DCBAEBC33E9 _93A8E50E-79A1-4B9B-8238-486F52172282
ACLineSegment s1 l50 50 51 B _75040132-AD98-49F0-BAEE-7BF3E0DE2050 _BB20D707-8025-48E0-86AE-5DCBAEBC33E9 _93A8E50E-79A1-4B9B-8238-486F52172282
ACLineSegment s1 l50 50 51 C _75040132-AD98-49F0-BAEE-7BF3E0DE2050 _BB20D707-8025-48E0-86AE-5DCBAEBC33E9 _93A8E50E-79A1-4B9B-8238-486F52172282
ACLineSegment s1 l51 51 151 A _CB59B319-471E-4124-8471-466FD4C6E77B _5BD53116-2870-4A8F-8D42-4116B6EBB27D _4CC762D2-F152-4F80-8B86-EDD28C500F8D
ACLineSegment s1 l51 51 151 B _CB59B319-471E-4124-8471-466FD4C6E77B _5BD53116-2870-4A8F-8D42-4116B6EBB27D _4CC762D2-F152-4F80-8B86-EDD28C500F8D
ACLineSegment s1 l51 51 151 C _CB59B319-471E-4124-8471-466FD4C6E77B _5BD53116-2870-4A8F-8D42-4116B6EBB27D _4CC762D2-F152-4F80-8B86-EDD28C500F8D
ACLineSegment s1 l52 52 53 A _8F33B07C-2125-4224-8838-E360A2A31650 _E874C29C-BA6C-43E9-A0D4-1BA43AD245E0 _06464E56-87B4-4F2B-B5FE-2E67C66FA423
ACLineSegment s1 l52 52 53 B _8F33B07C-2125-4224-8838-E360A2A31650 _E874C29C-BA6C-43E9-A0D4-1BA43AD245E0 _06464E56-87B4-4F2B-B5FE-2E67C66FA423
ACLineSegment s1 l52 52 53 C _8F33B07C-2125-4224-8838-E360A2A31650 _E874C29C-BA6C-43E9-A0D4-1BA43AD245E0 _06464E56-87B4-4F2B-B5FE-2E67C66FA423
ACLineSegment s1 l53 53 54 A _67F12558-37E7-4B23-9626-0E17D520D373 _95A31F6E-CD69-42EF-AA11-58CC4AAC33B9 _6EA8C226-859B-4575-A155-07D1090005CA
ACLineSegment s1 l53 53 54 B _67F12558-37E7-4B23-9626-0E17D520D373 _95A31F6E-CD69-42EF-AA11-58CC4AAC33B9 _6EA8C226-859B-4575-A155-07D1090005CA
ACLineSegment s1 l53 53 54 C _67F12558-37E7-4B23-9626-0E17D520D373 _95A31F6E-CD69-42EF-AA11-58CC4AAC33B9 _6EA8C226-859B-4575-A155-07D1090005CA
ACLineSegment s1 l54 54 55 A _850ACEFF-F9DF-4F51-8E78-F1DE9B575006 _AB8C8E41-C3F3-465D-8F32-2B3FBB6CEB81 _8B46B856-BF50-4D93-AB77-AA8C341F64F5
ACLineSegment s1 l54 54 55 B _850ACEFF-F9DF-4F51-8E78-F1DE9B575006 _AB8C8E41-C3F3-465D-8F32-2B3FBB6CEB81 _8B46B856-BF50-4D93-AB77-AA8C341F64F5
ACLineSegment s1 l54 54 55 C _850ACEFF-F9DF-4F51-8E78-F1DE9B575006 _AB8C8E41-C3F3-465D-8F32-2B3FBB6CEB81 _8B46B856-BF50-4D93-AB77-AA8C341F64F5
ACLineSegment s1 l55 54 57 A _B409A513-F9C3-470C-A065-7B9F6325C5BB _D8062D8F-8711-49A7-BD4B-E119B1FB00A7 _4BD40E00-777C-47EB-8A56-088AE75C8E9C
ACLineSegment s1 l55 54 57 B _B409A513-F9C3-470C-A065-7B9F6325C5BB _D8062D8F-8711-49A7-BD4B-E119B1FB00A7 _4BD40E00-777C-47EB-8A56-088AE75C8E9C
